SALEPRICE,CONSTYR,LOTSQFT,CALC_ACRES,LANDVAL1,IMPVAL,ZIPCODE,SALEDATE,SALETYPE
438000,1995,1533,0,50750,58075,891340000,20231201,R
436966,2006,2401,0,45850,111596,891310000,20231201,R
444000,1995,2031,0,49350,64985,891340000,20231201,R
300000,1981,1200,0,25550,25574,891420000,20231201,U
297000,1954,1344,0,27300,16778,891100000,20231201,R
350000,1970,1579,0,26250,20751,891100000,20231201,R
254000,1980,1348,0,30800,27129,891070000,20231201,R
395000,1965,2035,0,31150,28100,891450000,20231201,R
342500,1962,1636,0,31850,21460,891070000,20231201,R
440000,1995,1533,0,71050,58075,891340000,20231201,R
510000,2006,2667,0,45850,120204,891310000,20231201,R
400000,2001,1883,0,43050,76489,890310000,20231201,R
345000,1970,1437,0,28700,21564,891420000,20231201,R
365000,1963,1134,0,30800,17439,891070000,20231201,R
310000,1973,1056,0,31150,16450,891100000,20231201,R
320000,1969,1572,0,28700,21818,891420000,20231201,R
462500,1999,1360,0,46900,62336,891340000,20231201,R
360000,1961,1751,0,36400,21593,980040000,20231201,R
429999,1980,1620,0,38500,27588,891450000,20231201,R
340000,1973,1761,0,40250,26497,891070000,20231201,R
330000,1978,1288,0,32900,21494,902410000,20231201,R
535000,1990,1937,0,53200,58748,891280000,20231201,R
430000,1987,1728,0,50400,53589,891170000,20231201,R
350000,1981,1416,0,31150,26396,891100000,20231201,R
555000,2006,2401,0,45850,111596,891310000,20231201,R
355000,1950,1246,0,28000,18498,890140000,20231201,R
570000,1990,2224,0,45850,69161,891170000,20231201,R
340000,1979,1364,0,26600,23105,891150000,20231201,R
365000,1980,1895,0,30800,30871,891070000,20231201,R
459000,1997,2105,0,44100,75430,891490000,20231201,R
309134,1996,1851,0,44100,68507,891490000,20231201,A
340000,1953,1108,0,67550,15498,891020000,20231201,R
405000,1992,1384,0,46200,49747,891340000,20231201,R
400000,1942,1915,0,28000,26101,891040000,20231201,R
660000,1992,2115,0,46200,69497,891340000,20231201,R
325000,1959,1965,0,24500,24288,890300000,20231201,B
167000,1973,1184,0,26250,15983,891030000,20231201,R
510000,2003,2945,0,42700,108215,891300000,20231201,R
855000,1984,4022,0,63000,113375,891090000,20231201,R
565000,1994,1881,0,46200,65576,891340000,20231201,R
370000,1985,1245,0,35035,33086,891450000,20231201,R
745000,1991,2516,0,66150,78282,891170000,20231201,R
252500,1957,1169,0,28000,17666,891300000,20231201,R
340000,1953,1275,0,28000,16981,911040000,20231201,R
285000,1994,1827,0,45850,60883,891030000,20231201,B
440000,1965,1918,0,28700,25644,890140000,20231201,R
330000,1964,2254,0,25550,26337,891210000,20231201,R
373757,2002,2441,0,35648,92632,0,20231201,R
532000,1989,1629,0,48703,52047,891340000,20231201,R
370000,1950,2374,0,38150,33789,891040000,20231201,R
649999,2001,2688,0,64750,105171,891280000,20231201,R
525000,1956,2021,0,67550,27710,891020000,20231201,R
388500,1989,1424,0,29033,39316,891080000,20231201,R
375000,1985,2312,0,28000,50772,890300000,20231201,R
460000,1989,1653,0,38115,53548,891340000,20231201,R
405000,1984,1562,0,30100,32072,891100000,20231201,R
555000,1987,2552,0,55300,64019,891170000,20231201,R
950000,1995,3946,0,105000,147865,891340000,20231201,R
440000,1990,2256,0,59290,87033,897020000,20231201,R
660000,1998,3116,0,85260,95074,891440000,20231201,R
620000,1997,2395,0,57750,87360,891300000,20231201,R
308000,1963,1348,0,33443,19544,891070000,20231201,R
530000,1997,2335,0,64400,84172,891350000,20231201,R
424900,1954,1687,0,30590,57387,891080000,20231201,R
599900,1999,2334,0,55440,105397,891340000,20231201,P
419000,1980,1496,0,31570,28939,891080000,20231201,R
435000,1985,1253,0,42000,34509,890310000,20231201,R
385000,1956,1507,0,40425,23865,891070000,20231201,R
495000,1975,2557,0,46288,39584,891470000,20231201,R
700000,1950,2311,0,43873,37613,891040000,20231201,R
500000,1973,2276,0,45500,27789,891100000,20231201,R
590000,1971,2645,0,55300,41412,891080000,20231201,R
227583,1948,1913,0,42735,37916,891230000,20231201,R
740000,2005,3350,0,63700,193123,891310000,20231201,R
385000,1961,1006,0,43050,20409,891190000,20231201,R
849000,1959,2332,0,77350,39637,891070000,20231201,R
620018,1974,2530,0,110250,43557,891170000,20231201,R
750000,1990,1976,0,87500,65858,891310000,20231201,R
321000,1998,2275,0,29750,81726,890320000,20231201,B
435000,1990,1851,0,33600,52879,890320000,20231201,R
550000,1994,1938,0,64750,69092,808310000,20231201,R
635000,1992,2466,0,67988,79793,891310000,20231201,R
530000,2013,2996,0,39900,139075,891660000,20231201,R
415000,1994,1570,0,34650,53211,891300000,20231201,R
655000,1991,3068,0,48650,82690,891280000,20231201,R
470000,2017,2037,0.20238499,37030,107709,891490000,20231201,R
449999,2016,1819,0.111459,36400,96617,891490000,20231201,R
495000,2016,2158,0.094002,46200,111303,891470000,20231201,R
620000,2016,2076,0.11217,91700,132673,891450000,20231201,R
399000,1993,1486,0,34650,47458,349860000,20231201,R
365000,1994,1343,0,34650,48373,891305182,20231201,R
435000,2014,2261,0.097991,33600,115761,891660000,20231201,R
320000,1953,1008,0,26250,15012,890300000,20231201,R
430000,2015,1867,0.106523,39550,103968,890310000,20231201,R
950000,2019,2639,0.14258701,116200,208209,891380000,20231201,R
364500,2005,1352,0,23100,57777,891420000,20231201,R
715000,2017,3195,0.13382401,57050,185380,891660000,20231201,R
262000,1978,950,0,28000,11100,891100000,20231201,R
265000,1978,1708,0,28000,17723,891100000,20231201,R
465634,2018,2213,0.080672,41300,128922,0,20231201,U
420000,1995,2080,0,24500,57626,891040000,20231201,R
449900,2016,2098,0,34650,110759,891660000,20231201,R
670000,1995,3409,0,66850,98485,945390000,20231201,R
528000,2000,2868,0,45850,106264,891430000,20231201,R
400000,2003,1840,0,31850,75597,891660000,20231201,R
1300000,1997,2316,0,324625,134607,891430000,20231201,R
550000,2008,2357,0,43750,114526,891311560,20231201,R
426000,2000,2156,0,33600,73383,891430000,20231201,R
1500000,2020,4474,0.49076399,127050,435334,891490000,20231201,R
1150000,2020,2441,0.185983,127750,198735,891380000,20231201,R
395000,2021,1549,0.091854,30800,97624,890840000,20231201,R
572000,1983,2392,0,52500,48979,891300000,20231201,R
550000,2021,2703,0.098141,41650,148339,891660000,20231201,R
450000,2019,1841,0.114785,37100,107252,951110000,20231201,R
583000,2019,3575,15.11870003,50400,168384,604390000,20231201,U
450000,2019,1833,0,34300,114119,890840000,20231201,R
400000,2021,1674,0.091855,30800,103654,890840000,20231201,R
449999,2019,1704,0.117633,36750,97649,890310000,20231201,R
436000,2019,1997,0.113516,31850,106786,917610000,20231201,R
565000,2019,3113,0.104453,45500,160138,891460000,20231201,R
491000,2019,2390,0.094249,43400,129032,891660000,20231201,R
815000,2021,2290,0.180053,88550,176587,891380000,20231201,R
645000,2022,2888,0.12970901,61950,191173,891660000,20231201,R
831000,2022,3146,0.153119,61950,204644,891660000,20231201,R
535000,2022,2481,0.092397,51100,128941,801300000,20231201,R
890000,2022,2503,0.160377,88550,191116,891380000,20231201,R
425000,2020,2040,23.10610008,35000,105534,891300000,20231201,R
507000,2021,2520,0.11938,37800,133455,890840000,20231201,R
605000,2020,3375,0.125082,47950,164552,890840000,20231201,R
475000,2020,2128,0.084481,39900,124463,891660000,20231201,R
602500,2021,2958,0.133389,37800,154110,890840000,20231201,R
499990,2020,2256,0.084481,39900,131980,891550000,20231201,R
779000,2023,2613,0.37713999,64400,198877,891310000,20231201,R
789520,2023,2584,0.14463501,56700,203037,891430000,20231201,R
621967,2023,2364,0.098067,57750,148945,891660000,20231201,R
459348,2023,2117,0.095871,39323,118561,968160000,20231201,R
428950,2023,1872,0.071982,39200,120199,891300000,20231201,R
377906,2023,1592,0.071982,39200,108131,891300000,20231201,R
1218391,2023,4047,0.45297301,115395,310080,891490000,20231201,R
689950,2023,2796,0.164544,56000,187068,891300000,20231201,U
390248,2023,1492,0.071982,39200,101753,891300000,20231201,R
624900,2023,1997,0.094895,68950,148069,891380000,20231201,R
575000,2023,1652,0.093951,68950,127740,891380000,20231201,R
649900,2023,1997,0.105628,68950,148069,891380000,20231201,R
634900,2023,1997,0.099061,68950,148069,891380000,20231201,R
599900,2023,1652,0.096057,68950,127740,902300000,20231201,R
878490,2023,2613,0.39806801,64400,198877,891310000,20231201,R
599995,2023,2364,0.092906,57750,146641,891660000,20231201,R
550990,2023,2328,0.138218,41160,141428,891660000,20231201,R
805721,2023,2195,0.169449,56000,157732,891300000,20231201,R
596891,2023,2195,0.184231,56000,157732,891300000,20231201,R
520990,2023,2261,0.158461,41160,135986,891660000,20231201,R
485000,2023,2520,0.096226,37800,139955,890840000,20231201,R
435000,2023,2271,0.096226,37800,128473,890840000,20231201,R
445000,2023,1576,0.100355,35000,117699,891430000,20231201,R
725865,2023,2126,0.087577,80850,159310,891460000,20231201,R
650000,2022,2945,0.113621,38850,167055,890140000,20231201,F
708173,2023,1953,0.089054,80850,147442,891380000,20231201,R
740183,2023,2279,0.088765,80850,164447,891380000,20231201,R
536360,2023,1868,0.126205,41300,140284,891660000,20231201,R
757296,2023,3756,0.15512601,56228,207748,891660000,20231201,R
659950,2023,2796,0.16717,56000,190592,891300000,20231201,R
486990,2023,1941,0.104132,38850,126921,891660000,20231201,R
1195000,2023,3029,0.42486501,109900,270904,891490000,20231201,R
474990,2023,1941,0.09657,38850,126779,891660000,20231201,R
509990,2023,2109,0.114381,38850,131539,891660000,20231201,R
640000,2022,1800,0.127546,82950,147614,891380000,20231201,R
743781,2023,2126,0.088074,80850,159310,926020000,20231201,R
408564,2023,1760,0.07874,37450,104193,891290000,20231201,R
691835,2023,2210,0.22505701,56000,182810,891300000,20231201,R
705813,2023,1953,0.088748,80850,145162,891380000,20231201,R
542911,2023,1741,0.149942,43750,135000,891660000,20231201,R
549986,2023,1741,0.120469,43750,135000,891660000,20231201,R
567950,2023,1900,0.120469,43750,140325,891660000,20231201,R
579950,2023,2153,0.12873299,43750,147527,891660000,20231201,R
641515,2023,2068,0.126268,47250,164329,891430000,20231201,R
455960,2023,1576,0.100484,35000,117699,891430000,20231201,R
663772,2023,2387,0.066852,78400,162510,891380000,20231201,M
449000,2023,1576,0.100483,35000,116419,891430000,20231201,R
675105,2023,2387,0.079943,78400,164977,840200000,20231201,R
476360,2023,1764,0.100483,35000,129454,891350000,20231201,R
609376,2023,1868,0.160041,41300,140284,961500000,20231201,R
491624,2023,1868,0.152014,41300,140284,891660000,20231201,R
431519,2023,1872,0.090374,44800,120199,891300000,20231201,R
549990,2022,2109,0.082613,38850,129587,891660000,20231201,R
475468,2023,2019,0.180776,43365,148832,891660000,20231201,R
615878,2023,2527,0.164638,56000,168037,891300000,20231201,R
428950,2023,1872,0.090374,44800,122244,891300000,20231201,R
389950,2023,1592,0.071982,39200,108131,891300000,20231201,R
489950,2023,1748,0.124498,44450,129115,891300000,20231201,R
675905,2023,3433,0.143484,53550,190715,891660000,20231201,R
474990,2023,2109,0.082613,38850,131641,891660000,20231201,R
669695,2023,3069,0.118747,53550,172125,891660000,20231201,R
439950,2023,1872,0.071982,39200,120199,891300000,20231201,R
510990,2023,2328,0.084419,39200,141428,891660000,20231201,R
459990,2023,2404,0.091785,33600,133697,891660000,20231201,R
574950,2023,2195,0.18471199,56000,157732,891300000,20231201,R
520000,2023,2255,0.096569,39200,138961,891430000,20231201,R
520000,2023,2255,0.096569,39200,138961,891430000,20231201,R
470990,2023,2651,0.091786,33600,144534,891170000,20231201,R
506990,2023,2936,0.091785,33600,156644,891660000,20231201,R
730000,2023,2363,0.13250799,54600,197682,891660000,20231201,R
702397,2023,1953,0.095413,80850,147442,891398,20231201,R
701807,2023,3433,0.12534501,53550,187766,891660000,20231201,R
524990,2022,1941,0.082612,38850,121077,891280000,20231201,R
602000,2023,3069,0.123915,53550,172125,907450000,20231201,R
485078,2023,1725,0.120468,41300,132694,891660000,20231201,R
540000,2022,2727,0.12391,42000,161563,891660000,20231201,R
664995,2023,2010,0.132572,54600,177168,891660000,20231201,R
508745,2023,2686,0.095834,57750,161593,891660000,20231201,R
630000,2023,2364,0.15834001,57750,149663,891660000,20231201,R
570000,2023,2601,0.09657,39200,151933,891430000,20231201,R
735000,2023,2177,0.144585,88550,177181,891380000,20231201,R
728000,2023,1980,0.144585,88550,163661,945020000,20231201,R
450000,2023,1935,0.095252,39200,124960,891430000,20231201,R
434000,2023,1868,0.077203,33600,110794,891660000,20231201,R
463420,2023,2404,0.090867,33600,136324,891660000,20231201,R
749900,2023,2177,0.144585,88550,177181,891780000,20231201,R
468889,2023,1935,0.079925,39200,125559,891430000,20231201,R
534706,2023,2715,0.092979,43050,148124,891430000,20231201,R
774995,2022,3093,0.13081101,61950,203197,891660000,20231201,R
2248000,2023,3892,0.234947,182000,343343,891380000,20231201,R
506990,2023,2936,0.100078,33600,156644,891660000,20231201,R
516420,2023,2936,0.090868,33600,156644,891660000,20231201,R
1550000,2023,3775,0.243642,182000,337016,891380000,20231201,R
433990,2023,1868,0.069068,33600,110794,980100000,20231201,R
421990,2023,1804,0.069068,33600,107793,891660000,20231201,R
664435,2023,2686,0.094242,57750,163608,891660000,20231201,R
1599000,2023,3775,0.309273,191100,342310,891380000,20231201,R
1276107,2023,2827,0.12432,121100,224573,891380000,20231201,R
655000,2023,3433,0.123913,53550,187766,891660000,20231201,R
432990,2023,1609,0.108995,33600,107828,891660000,20231201,R
448990,2023,1849,0.108995,33600,118143,891660000,20231201,R
433455,2023,1609,0.108995,33600,107828,891660000,20231201,R
447990,2023,1849,0.108995,33600,118143,891660000,20231201,R
431990,2023,1609,0.108995,33600,107828,891660000,20231201,R
413990,2023,1716,0.069069,33600,104759,891660000,20231201,R
820000,2022,3259,0.137317,61950,213778,891660000,20231201,R
423990,2023,1804,0.082377,33600,107793,891660000,20231201,R
421990,2023,1804,0.069068,33600,107793,891660000,20231201,R
413990,2023,1716,0.072477,33600,104759,891660000,20231201,R
416990,2023,1512,0.108995,33600,102760,891660000,20231201,R
525000,2023,1440,0.049572,60550,112076,891380000,20231201,R
447990,2023,1849,0.108995,33600,118143,917890000,20231201,R
470990,2023,2651,0.091785,33600,144534,891660000,20231201,R
1295100,2023,3869,0.18482199,164150,289774,891380000,20231201,R
969000,2023,2515,0.166573,105700,212264,537170000,20231201,R
1200000,2023,3869,0.18506201,164150,289774,891380000,20231201,R
1020000,2021,2852,0.176569,164150,242491,891380000,20231201,R
559403,2023,3073,0.118684,38500,163914,891660000,20231201,R
530002,2023,2020,0.13112099,42700,146880,891430000,20231201,R
541515,2023,2059,0.13112099,42700,150356,891430000,20231201,R
520000,2023,2020,0.14697,42700,146880,891660000,20231201,R
520000,2023,2020,0.13925301,42700,144609,891430000,20231201,R
483036,2023,1841,0.104052,38500,124580,891660000,20231201,R
1352774,2023,4285,0.473966,123550,363224,891290000,20231201,R
1602038,2023,4498,0.46927699,123550,401175,891290000,20231201,R
848000,2023,3948,0.42295599,72800,213823,891230000,20231201,R
454812,2023,2095,0.077357,33250,120053,891040000,20231201,R
490087,2024,1636,0.104051,38500,114690,891660000,20231201,R
421590,2023,2095,0.074518,33250,120053,891310000,20231201,R
473332,2023,2095,0.074829,33250,122299,891660000,20231201,R
598045,2023,2460,0.071176,71050,143137,891830000,20231201,R
636269,2024,2115,0.07866,71050,140449,891380000,20231201,R
654236,2023,2460,0.117724,74603,148318,891450000,20231201,R
553651,2023,2115,0.071177,71050,132003,891380000,20231201,R
611664,2024,2004,0.126259,52500,153993,891660000,20231201,R
698000,2023,2488,25.6772995,51800,182687,891660000,20231201,R
689300,2023,2667,25.6772995,51800,179801,891660000,20231201,R
696950,2023,2497,4.07667017,87500,171196,891380000,20231201,R
709950,2023,2532,4.07667017,87500,176592,891550000,20231201,R
797000,2023,1747,43.91650009,81550,149414,891380000,20231201,R
524359,2023,2466,0.077549,33250,137848,891660000,20231201,R
495000,2023,1232,43.91650009,57750,113066,891380000,20231201,R
548079,2023,1421,43.91650009,57750,124238,905030000,20231201,R
581801,2023,1421,43.91650009,57750,124238,891380000,20231201,R
644350,2023,2382,4.46760988,52500,158115,891660000,20231201,R
532286,2023,2460,0.082814,35700,137298,891660000,20231201,R
418540,2024,1763,0.082814,35700,107962,891660000,20231201,R
1273772,2023,4025,0.40865299,106750,325358,891490000,20231201,R
504210,2023,2526,0.081689,42000,151692,891660000,20231201,R
641960,2023,3183,0.118174,42000,183063,945310000,20231201,R
507803,2023,2460,0.090846,35700,139565,891660000,20231201,R
486990,2023,2114,0.07765,39200,133236,763020000,20231201,R
480490,2023,2114,0.076232,39200,133514,891660000,20231201,R
929000,2023,2873,43.91650009,105700,222907,891380000,20231201,R
645000,2023,1747,43.91650009,81550,146557,891380000,20231201,R
494768,2023,2114,0.077199,39200,133514,891660000,20231201,R
493990,2023,2328,0.096003,39200,144129,891660000,20231201,R
580496,2024,2541,0.118173,42000,155788,891660000,20231201,R
526057,2023,2022,0.118174,42000,139803,891660000,20231201,R
908749,2023,2236,43.91650009,89705,180217,553470000,20231201,R
493990,2023,2129,0.084419,39200,131041,891660000,20231201,R
556275,2023,2718,0.088114,42000,162672,891660000,20231201,R
450540,2023,1705,0.077651,39200,114607,891660000,20231201,R
487500,2023,2114,0.07765,39200,133236,891660000,20231201,R
